date,symphony_id,ticker,weight_pct,shares,market_value,source
2026-05-25,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1923,5.27515,470.5961315,symphony-stats-meta
2026-05-25,qjmHJ3IR19kmaAlbgkNj,SGOV,82.711,42.07849,4234.3584487,symphony-stats-meta
2026-05-25,qjmHJ3IR19kmaAlbgkNj,TECL,7.9974,1.9698,409.42293,symphony-stats-meta
2026-05-25,qjmHJ3IR19kmaAlbgkNj,$USD,0.0992,5.08,5.08,symphony-stats-meta
2026-05-26,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1288,5.27515,470.3851255,symphony-stats-meta
2026-05-26,qjmHJ3IR19kmaAlbgkNj,SGOV,82.1794,42.07849,4234.497307717,symphony-stats-meta
2026-05-26,qjmHJ3IR19kmaAlbgkNj,TECL,8.5933,1.9698,442.79114502,symphony-stats-meta
2026-05-26,qjmHJ3IR19kmaAlbgkNj,$USD,0.0986,5.08,5.08,symphony-stats-meta
2026-05-27,qjmHJ3IR19kmaAlbgkNj,QQQ,7.9866,0.56343,411.0728937,symphony-stats-meta
2026-05-27,qjmHJ3IR19kmaAlbgkNj,GLDM,9.0277,5.27515,464.66158775,symphony-stats-meta
2026-05-27,qjmHJ3IR19kmaAlbgkNj,SGOV,82.8206,42.35661,4262.807351349,symphony-stats-meta
2026-05-27,qjmHJ3IR19kmaAlbgkNj,$USD,0.1651,8.5,8.5,symphony-stats-meta
2026-05-28,qjmHJ3IR19kmaAlbgkNj,QQQ,8.039,0.56343,414.45629085,symphony-stats-meta
2026-05-28,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1054,5.27515,469.4355985,symphony-stats-meta
2026-05-28,qjmHJ3IR19kmaAlbgkNj,SGOV,82.6908,42.35661,4263.1927965,symphony-stats-meta
2026-05-28,qjmHJ3IR19kmaAlbgkNj,$USD,0.1649,8.5,8.5,symphony-stats-meta
2026-05-29,qjmHJ3IR19kmaAlbgkNj,QQQ,8.062,0.56343,416.3071584,symphony-stats-meta
2026-05-29,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1895,5.27515,474.52506322,symphony-stats-meta
2026-05-29,qjmHJ3IR19kmaAlbgkNj,SGOV,82.5838,42.35661,4264.4634948,symphony-stats-meta
2026-05-29,qjmHJ3IR19kmaAlbgkNj,$USD,0.1646,8.5,8.5,symphony-stats-meta
2026-05-31,qjmHJ3IR19kmaAlbgkNj,QQQ,8.0572,0.56343,415.9860033,symphony-stats-meta
2026-05-31,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1885,5.27515,474.3942395,symphony-stats-meta
2026-05-31,qjmHJ3IR19kmaAlbgkNj,SGOV,82.5897,42.35661,4264.0399287,symphony-stats-meta
2026-05-31,qjmHJ3IR19kmaAlbgkNj,$USD,0.1646,8.5,8.5,symphony-stats-meta
2026-06-01,qjmHJ3IR19kmaAlbgkNj,QQQ,8.1288,0.56343,418.3918494,symphony-stats-meta
2026-06-01,qjmHJ3IR19kmaAlbgkNj,GLDM,9.0873,5.27515,467.72117475,symphony-stats-meta
2026-06-01,qjmHJ3IR19kmaAlbgkNj,SGOV,82.6188,42.35661,4252.39186095,symphony-stats-meta
2026-06-01,qjmHJ3IR19kmaAlbgkNj,$USD,0.1651,8.5,8.5,symphony-stats-meta
2026-06-02,qjmHJ3IR19kmaAlbgkNj,QQQ,8.0211,0.12341,92.0416462,symphony-stats-meta
2026-06-02,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1997,1.1894,105.565197,symphony-stats-meta
2026-06-02,qjmHJ3IR19kmaAlbgkNj,SGOV,82.6802,9.4496,948.74645472,symphony-stats-meta
2026-06-02,qjmHJ3IR19kmaAlbgkNj,$USD,0.0993,1.14,1.14,symphony-stats-meta
2026-06-03,qjmHJ3IR19kmaAlbgkNj,QQQ,8.02,0.12341,91.9601956,symphony-stats-meta
2026-06-03,qjmHJ3IR19kmaAlbgkNj,GLDM,9.123,1.1894,104.60773,symphony-stats-meta
2026-06-03,qjmHJ3IR19kmaAlbgkNj,SGOV,82.7573,9.4496,948.928832,symphony-stats-meta
2026-06-03,qjmHJ3IR19kmaAlbgkNj,$USD,0.0994,1.14,1.14,symphony-stats-meta
2026-06-04,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1132,1.1894,105.333264,symphony-stats-meta
2026-06-04,qjmHJ3IR19kmaAlbgkNj,SGOV,82.0993,9.4496,948.928832,symphony-stats-meta
2026-06-04,qjmHJ3IR19kmaAlbgkNj,TECL,7.5188,0.34064,86.9040768,symphony-stats-meta
2026-06-04,qjmHJ3IR19kmaAlbgkNj,$USD,1.2684,14.66,14.66,symphony-stats-meta
2026-06-05,qjmHJ3IR19kmaAlbgkNj,GLDM,8.9945,6.38945,546.26602775,symphony-stats-meta
2026-06-05,qjmHJ3IR19kmaAlbgkNj,SGOV,83.8565,50.70304,5092.8668528,symphony-stats-meta
2026-06-05,qjmHJ3IR19kmaAlbgkNj,TQQQ,7.0465,5.75593,427.9533955,symphony-stats-meta
2026-06-05,qjmHJ3IR19kmaAlbgkNj,$USD,0.1024,6.22,6.22,symphony-stats-meta
2026-06-07,qjmHJ3IR19kmaAlbgkNj,PSQ,8.017,18.40639,486.8490155,symphony-stats-meta
2026-06-07,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1874,6.53155,557.925001,symphony-stats-meta
2026-06-07,qjmHJ3IR19kmaAlbgkNj,SGOV,82.6953,49.9935,5021.847075,symphony-stats-meta
2026-06-07,qjmHJ3IR19kmaAlbgkNj,$USD,0.1003,6.09,6.09,symphony-stats-meta
2026-06-08,qjmHJ3IR19kmaAlbgkNj,PSQ,7.9074,18.40639,479.83618091,symphony-stats-meta
2026-06-08,qjmHJ3IR19kmaAlbgkNj,GLDM,9.219,6.53155,559.427910655,symphony-stats-meta
2026-06-08,qjmHJ3IR19kmaAlbgkNj,SGOV,82.7733,49.9935,5022.846945,symphony-stats-meta
2026-06-08,qjmHJ3IR19kmaAlbgkNj,$USD,0.1004,6.09,6.09,symphony-stats-meta
2026-06-09,qjmHJ3IR19kmaAlbgkNj,GLDM,9.078,6.53155,550.087141,symphony-stats-meta
2026-06-09,qjmHJ3IR19kmaAlbgkNj,SGOV,82.8916,49.9935,5022.846945,symphony-stats-meta
2026-06-09,qjmHJ3IR19kmaAlbgkNj,UDOW,7.9306,7.39379,480.55938105,symphony-stats-meta
2026-06-09,qjmHJ3IR19kmaAlbgkNj,$USD,0.0998,6.05,6.05,symphony-stats-meta
